motion	docdate	title_block	signature_block	Unnamed: 4
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1974/mot-1974--01552.xml	Stockholm den 25 januari 1974	av herr Hellström m. fl. om vidgade möjligheter till praktikarbete.	BENGT GUSTAVSSON (s) ÅKE GUSTAVSSON (s) i Eskilstuna i Nässjö SIVERT ANDERSSON (s) ERIC MARCUSSON (s) i Stockholm	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1974/mot-1974--01947.xml	Stockholm den 14 november 1974	av herrar Norrby och Börjesson i Falköping i anledning av Kungl. Maj:ts proposition 1974:142 med förslag till lag om ändring i föräldrabalken, m. m.	KARL-ERIC NORRBY (c) BENGT BÖRJESSON (c) i Falköping	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1975/mot-1975--00190.xml	Stockholm den 14 november 1974	av herrar Norrby och Börjesson i Falköping i anledning av Kungl. Maj:ts proposition 1974:142 med förslag till lag om ändring i föräldrabalken, m. m.	KARL-ERIC NORRBY (c) BENGT BÖRJESSON (c) i Falköping	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1975/mot-1975--01446.xml	Stockholm den 27 januari 1975	av herr Fransson m. fl. om det kommunala inflytandet över trafikmiljön.	ARNE FRANSSON (c) GÖSTA ANDERSSON (c) PÄR GRANSTEDT (c) i Nybro	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1975/mot-1975--01730.xml	Stockholm den 27 januari 1975	av herrar Oskarsson och Nordgren om åtgärder som underlättar för arbetsgivare att fullgöra sina skyl- digheter enligt anställningstrygghetslagen.	GUNNAR OSKARSON (m) HANS NORDGREN (m)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/197576/mot-197576--00169.xml	Stockholm den 12 januari 1976	av herr Fågelsbo om begränsning av omfånget på offentliga utredningsbetänkanden	ANTON E. FÅGELSBO (c)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/197576/mot-197576--00172.xml	Stockholm den 12 januari 1976	av herrar Johansson i Skärstad och Magnusson i Nennesholm om slopande av beskattningen av fritt bränsle från egen fastighet	SVEN JOHANSSON (c) ARNE MAGNUSSON (c) i Skärstad i Nennesholm	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/197576/mot-197576--00669.xml	Stockholm den 20 januari 1976	av herr Josefson m. fl. om fördelningen av bostadsbyggandet i län med storstadsområden	STIG JOSEFSON (c) JOHN JOHNSSON (s) HANS PETERSSON (fp) i Blentarp i Röstånga INGRID SUNDBERG (m) INGER INGVAR-SVENSSON (c) ALFRED HÅKANSSON (c) i Rönneberga	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/197677/mot-197677--00446.xml	Stockholm den 24 januari 1977	av herr Alsén m. fl. om kontrollen av inbetalning av mervärdeskatt	HANS ALSÉN (s) OSKAR LINDKVIST (s) LENA ÖHRSVIK (s) ESSEN LINDAHL (s) i Lidingö	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/197677/mot-197677--00580.xml	Stockholm den 25 januari 1977	av herr Lindblad om riksdagens ställning inom utrikespolitiken	HANS LINDBLAD (fp)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/197677/mot-197677--01174.xml	Stockholm den 25 januari 1977	av fru Winther och herr Jonsson i Alingsås om kurser för elever som ej fortsätter i gymnasieskola	EVA WINTHER (fp) ELVER JONSSON (fp) | i Alingsås	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/197778/mot-197778--01194.xml	Stockholm den 24 januari 1978	av Maj Britt Theorin m. fl. om facklig kunskap som schemalagt ämne i skolundervisningen	MATS HELLSTRÖM (s) OSKAR LINDKVIST (s) LARS ULANDER (s) BARBRO ENGMAN (s) KJELL NILSSON (s) STIG OLSSON (s) SIVERT ANDERSSON (s) SUNE JOHANSSON (s) IVAR NORDBERG (s) ÅKE GREEN (s) KERSTIN V. ANDERSSON (s) i Kumla	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/197778/mot-197778--01674.xml	Stockholm den 25 januari 1978	av Per Bergman och Birgitta Dahl om samordning mellan planeringen för kraftledningar och den fysiska riksplaneringen	PER BERGMAN (s) BIRGITTA DAHL (s)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/197778/mot-197778--01680.xml	Stockholm den 25 januari 1978	av Georg Danell m. fl. om ökad möjlighet till lån vid förvärv av äldre småhus	GEORG DANELL (m) PER-ERIK C. NISSER (m) ROLF DAHLBERG (m) GUNNAR A. JOHANSSON (m) GÖTHE KNUTSON (m) LARS SCHÖTT (m)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/197879/mot-197879--00184.xml	Stockholm den 13 december 1978	av Per-Eric Ringaby m. fl. med anledning av propositionen 1978/79:69 om delpension för egenföretagare m. m.	PER-ERIC RINGABY (m) NILS CARLSHAMRE (m) YVONNE HEDVALL (m) KARL LEUCHOVIUS (m) BLENDA LITTMARCK (m) HANS NYHAGE (m) INGEGERD TROEDSSON (m) KNUT WACHTMEISTER (m) ALLAN ÅKERLIND (m) G. BIÖRCK (m) i Värmdö	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/197879/mot-197879--01098.xml	Stockholm den 24 januari 1979	av Torkel Lindahl m. fl. om offentliga utskottsutfrågningar	TORKEL LINDAHL (fp) BONNIE BERNSTRÖM (fp) GUNNAR RICHARDSON (fp) ESSE PETERSSON (fp)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/197879/mot-197879--01699.xml	Stockholm den 25 januari 1979	av Wiggo Komstedt och Bo Lundgren om emitteringen av premieobligationer	WIGGO KOMSTEDT (m) BO LUNDGREN (m)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/197980/mot-197980--00440.xml	Stockholm den 18 januari 1980	av Bonnie Bernström och Marianne Wahlberg om fler kvinnor i statliga utredningar	BONNIE BERNSTRÖM (fp) MARIANNE WAHLBERG (fp	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/197980/mot-197980--01403.xml	Stockholm den 24 januari 1980	av Lennart Brunander m. fl. om fullföljande av riksdagens beslut om tekoindustrin	LENNART BRUNANDER (c) MAJ PEHRSSON (c) WILHELM GUSTAFSSON (fp) HANS NYHAGE (m) ARNE SVENSSON (m)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/197980/mot-197980--01667.xml	Stockholm den 25 januari 1980	av förste vice talmannen Ingegerd Troedsson m. fl. om valfrihet mellan olika barnomsorgsformer	INGEGERD TROEDSSON (m) BLENDA LITTMARCK (m) INGRID SUNDBERG (m) ALF WENNERFORS (m) ALLAN ÅKERLIND (m) PER PETERSSON (m) GÖTHE KNUTSON (m)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/198081/mot-198081--00047.xml	Stockholm den 27 januari 1981	av Erik Wärnberg m. fl. om höjning av vissa avgifter m. m. i samband med uppbörden av skatt	ERIK WÄRNBERG (s) VALTER KRISTENSON (s) EGON JACOBSSON (s) RUNE CARLSTEIN (s) ANITA JOHANSSON (s) ARNE GADD (s) BO SÖDERSTEN (s) HAGAR NORMARK (s) MAJ-LIS LÖÖW (s) CURT BOSTRÖM (s) LENNART PETTERSSON (s) BO FORSLUND (s) CATARINA RÖNNUNG (s) OLLE WESTBERG (s)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/198081/mot-198081--01117.xml	Stockholm den 27 januari 1981	av Esse Petersson och Kerstin Ekman om införande av personval	ESSE PETERSSON (fp) KERSTIN EKMAN (fp)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/198081/mot-198081--01563.xml	Stockholm den 27 januari 1981	av Erik Wärnberg m. fl. om höjning av vissa avgifter m. m. i samband med uppbörden av skatt	ERIK WÄRNBERG (s) VALTER KRISTENSON (s) EGON JACOBSSON (s) RUNE CARLSTEIN (s) ANITA JOHANSSON (s) ARNE GADD (s) BO SÖDERSTEN (s) HAGAR NORMARK (s) MAJ-LIS LÖÖW (s) CURT BOSTRÖM (s) LENNART PETTERSSON (s) BO FORSLUND (s) CATARINA RÖNNUNG (s) OLLE WESTBERG (s)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/198182/mot-198182--00505.xml	Stockholm den 20 januari 1982	Bengt Kindbom Skyldighet att tillhandahålla kyrkostämma utdrag ur röstlängd	BENGT KINDBOM (c)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/198182/mot-198182--01603.xml	Stockholm den 25 januari 1982	Lars Werner m. fl. Ett statligt återvinningsföretag	LARS WERNER (vpk) EIVOR MARKLUND (vpk) C.-H. HERMANSSON (vpk) NILS BERNDTSON (vpk) BERTIL MÅBRINK (vpk) EVA HJELMSTRÖM (vpk) JÖRN SVENSSON (vpk) PER ISRAELSSON (vpk)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/198182/mot-198182--02199.xml	Stockholm den 18 mars 1982	Holger Bergman och Anita Persson Säkerhets- och försvarspolitiken samt totalförsvarets fortsatta utveck- ling (prop. 1981/82:102)	OLGER BERGMAN (s) ANITA PERSSON (s)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/198283/mot-198283--00924.xml	Stockholm den 24 januari 1983	Inga Lantz m. fl. Mödrahälsovården	NGA LANTZ (vpk) KARIN NORDLANDER (vpk) LARS-OVE HAGBERG (vpk) MAJ KEMPE (vpk) TOMMY FRANZÉN (vpk)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/198283/mot-198283--01923.xml	Stockholm den 24 januari 1983	Görel Bohlin m. fl. Användningen av Bromma flygplats	GÖREL BOHLIN (m) GUNNAR HÖKMARK (m) KNUT BILLING (m) BIRGITTA RYDLE (m) GÖRAN ERICSSON (m) BLENDA LITTMARCK (m) ALF WENNERFORS (m) BARBRO NILSSON (m) CARL BILDT (m)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/198283/mot-198283--01943.xml	Stockholm den 25 januari 1983	Olle Grahn och Hugo Bergdahl Förslag till mopedskylt	O. GRAHN (fp) HUGO BERGDAHL (fp)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/198384/mot-198384--00505.xml	Stockholm den 17 januari 1984	Sven Henricsson m. fl. Skogsbilvägarnas tillgänglighet	SVEN HENRICSSON (vpk) JOHN ANDERSSON (vpk) BERTIL MÅBRINK (vpk)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/198384/mot-198384--00669.xml	Stockholm den 18 januari 1984	Anders Nilsson m. fl. En cykelled mellan Stockholm och Göteborg	ANDERS NILSSON (s) RUNE EVENSSON (s) LARS-INGVAR SÖRENSON (s) OLLE SVENSSON (s) STURE ERICSON (s)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/198384/mot-198384--02866.xml	Stockholm den 24 april 1984	Gullan Lindblad Invandrings- och flyktingpolitiken (prop. 1983/84:144)	GULLAN LINDBLAD (m)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/198485/mot-198485--01049.xml	Stockholm den 20 januari 1985	John Andersson Järnvägssträckan Bastuträsk-Skelleftehamn	JOHN ANDERSSON (vpk)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/198485/mot-198485--01945.xml	Stockholm den 25 januari 1985	Lars Werner m. fl. Ökat bidrag till driften av grundskolor	LARS WERNER (vpk) BERTIL MÅBRINK (vpk) NILS BERNDTSON (vpk) C.-H. HERMANSSON (vpk) EVA HJELMSTRÖM (vpk) JÖRN SVENSSON (vpk) BJÖRN SAMUELSON (vpk)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/198485/mot-198485--02227.xml	Stockholm den 24 januari 1985	Lars Ernestam och Karin Ahrland MBL-förhandlingarna rörande kommunala förslag	LARS ERNESTAM (fp) KARIN AHRLAND (fp)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/198586/mot-198586--00181.xml	Stockholm den 21 november 1985	Knut Wachtmeister m. fl. Sammanhållen skatteförvaltning, m. m. (prop. 1985/86:55)	Knut Wachtmeister (m) Bo Lundgren (m) Karl Björzén (m) Ingegerd Troedsson (m) Margit Gennser (m) Ewy Möller (m) Hugo Hegeland (m)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/198586/mot-198586--00580.xml	Stockholm den 12 maj 1986	Nils G. Åsling Förslag till slutlig reglering av statsbudgeten för budgetåret 1986/87, m.m. (kompletteringsproposition) (prop. 1985/ 86:150)	Nils G. Åsling (c)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/198586/mot-198586-kru-00338.xml	Stockholm den 27 januari 1986	Per Arne Aglert m. fl. (fp) Den andliga vården vid kriminalvårdens anstalter	Per Arne Aglert (fp) Börje Stensson (fp) Ingemar Eliasson (fp) Lars Ernestam (fp) Carl-Johan Wilson (fp) Karl Erik Eriksson (fp) Ingrid Ronne-Björkqvist (fp) Erling Bager (fp) Jan-Erik Wikström (fp) Elver Jonsson (fp) Olle Grahn (fp) Margareta Andrén (fp)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/198687/mot-198687-KrU-00317.xml	Stockholm den 27 januari 1987	Birgitta Rydle m. fl. (m) Kulturellt utbyte med utlandet	Birgitta Rydle (m) Göran Allmér (m) Ingela Gardner (m) Birger Hagård (m) Lars Ahlmark (m) Hans Dau (m) Ann-Cathrine Haglund (m) Anders G Högmark (m) Hans Nyhage (m) Rune Rydén (m) Elisabeth Fleetwood (m)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/198687/mot-198687-NU-00144.xml	Stockholm den 11 mars 1987	Magnus Persson m. fl. (s) Näringspolitik inför 1990-talet (prop. 1986/87:74)	Magnus Persson (s) Erik Janson (s) Kristina Svensson (s) Hans Rosengren (s) Jarl Lander (s)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/198687/mot-198687-TU-00216.xml	Stockholm den 26 januari 1987	Lars De Geer (fp) Transportsituationen i Sälenfjällen	Lars De Geer (fp)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/198788/mot-198788-KrU-00264.xml	Stockholm i januari 1988	av Bo Hammar m. fl. (vpk) om ökat stöd till kulturtidskrifterna	Bo Hammar (vpk) Nils Berndtson (vpk) Alexander Chrisopoulos (vpk) Inga Lantz (vpk)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/198788/mot-198788-SoU-00426.xml	Stockholm den 20 januari 1988	av Carl Bildt m. fl. (m) om en bättre hälso- och sjukvård	Carl Bildt (m) Lars Tobisson (m) Ingegerd Troedsson (m) Anders Björck (m) Ingrid Sundberg (m) Nils Carlshamre (m) Rolf Clarkson (m) Rolf Dahlberg (m) Ann-Cathrine Haglund (m) Bo Lundgren (m) Sonja Rembo (m) Arne Andersson (m) Per-Olof Strindberg (m) i Ljung 2 1987/88:A417	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/198788/mot-198788-UbU-00628.xml	Stockholm den 26 januari 1988	av Hans Dau (m) om antalet nybörjarplatser på vårdlärarlinjen vid Umeå universitet	Hans Dau (m)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/198889/mot-198889-KU-00815.xml	Stockholm den 24 januari 1989	av Lola Björkquist och Ingrid Ronne-Björkqvist (båda fp)	Lola Björkquist (fp) Ingrid Ronne-Björkqvist (fp)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/198889/mot-198889-SfU-00519.xml	Stockholm den 24 januari 1989	av Göthe Knutson (m) Kunskaper i svenska som krav för svenskt medborgarskap	Göthe Knutson (m)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/198889/mot-198889-SkU-00328.xml	Stockholm den 18 januari 1989	av Bengt Westerberg m. fl. (fp) Avdragsrätt för gåvor till ideellt och humanitärt arbete	Bengt Westerberg (fp) Ingemar Eliasson (fp) Kerstin Ekman (fp) Karin Ahrland (fp) Karl-Göran Biörsmark (fp) Charlotte Branting (fp) Birgit Friggebo (fp) Sigge Godin (fp) Elver Jonsson (fp) Ingela Mårtensson (fp) Anne Wibble (fp) Jan-Erik Wikström (fp)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/198990/mot-198990-KrU-00291.xml	Stockholm den 25 januari 1990	av Torsten Karlsson (s) Vadstena-akademien	Torsten Karlsson (s)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/198990/mot-198990-NU-00483.xml	Stockholm den 25 januari 1990	av Lars Werner m.fl. (vpk) Avveckling av kärnkraften, m.m.	Lars Werner (vpk) Berith Eriksson (vpk) Lars-Ove Hagberg (vpk) Bo Hammar (vpk) Margö Ingvardsson (vpk) Ylva Johansson (vpk) Bertil Måbrink (vpk) Annika Åhnberg (vpk)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/198990/mot-198990-TU-00332.xml	Stockholm den 24 januari 1990	av Karl-Göran Biörsmark och Lola Björkquist (båda fp) Vägarna i Östergötland	Karl-Göran Biörsmark (fp) Lola Björkquist (fp)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/199091/mot-199091-KU-00219.xml	Stockholm den 18 januari 1991	av Görel Thurdin och Per-Ola Eriksson (c) Generalklausul som skydd för den enskilda människan	Görel Thurdin (c) Per-Ola Eriksson (c)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/199091/mot-199091-SoU-00096.xml	Stockholm den 6 maj 1991	av Sten Svensson m.fl. (m) med anledning av prop. 1990/91:150 Förslag till slutlig reglering av statsbudgeten för budgetåret 1991/92, m.m. (kompletteringspropositionen)	Sten Svensson (m) Gullan Lindblad (m) Görel Bohlin (m) Charlotte Cederschiöld (m) Hans Dau (m) Ingvar Eriksson (m) Karin Falkmer (m) Margit Gennser (m) Ann-Cathrine Haglund (m) Ingrid Hemmingsson (m) Ing-Britt Nygren (m) Bertil Persson (m) Mona Saint Cyr (m) Per Stenmarck (m) Karl-Gösta Svenson (m) Ingegerd Troedsson (m) Göran Åstrand (m)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/199091/mot-199091-TU-00547.xml	Stockholm den 25 januari 1991	av Viola Claesson m.fl.(v) Mot. Bevarande av inlandsbanan	Viola Claesson (v) Bengt Hurtig (v) Maggi Mikaelsson (v) Jan Jennehag (v)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/199192/mot-199192-BoU-00238.xml	Stockholm den 26 januari 1992	av Lars Werner m.fl. (v) Bostadspolitiken	Lars Werner (v) Bertil Måbrink (v) Elisabeth Persson (v) Björn Samuelson (v) Annika Åhnberg (v) Rolf L Nilson (v) Eva Zetterberg (v)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/199192/mot-199192-TU-00310.xml	Stockholm den 21 januari 1992	av Agne Hansson m.fl. (c) En riksväg genom Smålands inland	Agne Hansson (c) Stina Gustavsson (c) Marianne Jönsson (c) Roland Larsson (c)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/199192/mot-199192-UbU-00482.xml	Stockholm den 27 januari 1992	av Jan Backman (m) Mot. Helsingborg som högskoleort	Jan Backman (m)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/199293/mot-199293-TU-00205.xml	Stockholm den 20 januari 1992	av Ian Wachtmeister m.fl. (nyd) M ot. Motorvägsutbyggnader m.m.	Ian Wachtmeister (nyd) Bert Karlsson (nyd) Kenneth Attefors (nyd) Peter Kling (nyd)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/199293/mot-199293-UU-00623.xml	Stockholm den 24 januari 1993	av Bertil Måbrink m.fl. (v) Sydafrikapolitiken	Bertil Måbrink (v) Hans Andersson (v) Berith Eriksson (v) Bengt Hurtig (v) Johan Lönnroth (v) Björn Samuelson (v) Gudrun Schyman (v) Eva Zetterberg (v)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/199293/mot-199293-UbU-00451.xml	Stockholm den 21 januari 1993	av Åke Carnerö (kds) Språkvård i läroplanen	Åke Carnerö (kds)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/199394/mot-199394-AU-00445.xml	Stockholm den 25 januari 1994	av Bertil Måbrink och Berith Eriksson (v) Norrlandsfondens verksamhetsområde	Bertil Måbrink (v) Berith Eriksson (v)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/199394/mot-199394-KrU-00297.xml	Stockholm den 25 januari 1994	av Stefan Kihlberg (nyd) GöteborgsOperan	Stefan Kihlberg (nyd)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/199394/mot-199394-KrU-00306.xml	Stockholm den 25 januari 1994	av Elving Andersson (c) Stöd till Folkrörelsernas konstfrämjande	Elving Andersson (c)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/199495/mot-199495-AU-00803.xml	Stockholm den 21 januari 1995	av Gudrun Schyman m.fl. (v) Mot. Jämlikhet mellan könen	Gudrun Schyman (v) Hans Andersson (v) Ingrid Burman (v) Björn Samuelson (v) Eva Zetterberg (v) Ulla Hoffman (v)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/199495/mot-199495-NU-00428.xml	Stockholm den 25 januari 1995	av Sigrid Bolkéus och Karl Hagström (s) Mot. Kärntekniskt avfall	Sigrid Bolkéus (s) Karl Hagström (s)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/199495/mot-199495-UbU-00035.xml	Stockholm den 9 mars 1995	av Birger Schlaug m.fl. (mp) med anledning av prop. 1994/95:157 Ändring av bidragsbestämmelserna för fristående skolor godkända för vanlig skolplikt m.m.	Birger Schlaug (mp) Gunnar Goude (mp) Bodil Francke Ohlsson (mp) Kia Andreasson (mp)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/199596/mot-199596-FiU-00115.xml	Stockholm den 17 juni 1996	av Lena Klevenås (s) med anledning av prop. 1995/96:207 En ekonomisk politik för att halvera den öppna arbetslösheten till år 2000	Lena Klevenås (s)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/199596/mot-199596-NU-00030.xml	Stockholm den 28 mars 1996	av Eva Goös m.fl. (mp) med anledning av prop. 1995/96:141 Aktiv förvaltning av statens företagsägande	Eva Goés (mp) Roy Ottosson (mp) Ronny Korsberg (mp) Ragnhild Pohanka (mp) Peter Eriksson (mp)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/199596/mot-199596-SkU-00009.xml	Stockholm den 20 oktober 1995	av Isa Halvarsson och Karin Pilsäter (fp) med anledning av prop. 1995/96:45 Mervärdesskatt på allmänna nyhetstidningar	Isa Halvarsson (fp) Karin Pilsäter (fp)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/199697/mot-199697-FiU-00407.xml	Stockholm den 4 oktober 1996	av Carl Bildt m.fl. (m) Att kunna leva på sin lön	Carl Bildt (m) Lars Tobisson (m) Sonja Rembo (m) Anders Björck (m) Knut Billing (m) Birger Hagård (m) Gun Hellsvik (m) Gullan Lindblad (m) Bo Lundgren (m) Inger René (m) Karl-Gösta Svenson (m) Per Unckel (m) Per Westerberg (m)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/199697/mot-199697-FöU-00049.xml	Stockholm den 4 oktober 1996	av Jan Björkman m.fl. (s) med anledning av prop. 1996/97:4 Totalförsvar i förnyelse — etapp 2	Karin Olsson (s) Magnus Johansson (s)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/199697/mot-199697-JoU-00520.xml	Stockholm den 4 oktober 1996	av Maggi Mikaelsson och Hanna Zetterberg (v) Minskad köttkonsumtion	Maggi Mikaelsson (v) Hanna Zetterberg (v)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/199798/mot-199798-AU-00433.xml	Stockholm den 5 oktober 1997	av Sivert Carlsson och Agne Hansson (c) Regional utveckling och sysselsättning i Kalmar län	Sivert Carlsson (c) Agne Hansson (c)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/199798/mot-199798-JoU-00072.xml	Stockholm den 29 maj 1998	av Ronny Korsberg m.fl. (mp) med anledning av prop. 1997/98:145 Svenska miljömål. Miljöpolitik för ett hållbart Sverige	Ronny Korsberg (mp) Gudrun Lindvall (mp) Roy Ottosson (mp)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/199798/mot-199798-UbU-00712.xml	Stockholm den 3 oktober 1997	av Sven-Åke Nygårds (s) Studiestödsmedlen	Sven-Åke Nygårds (s)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/199899/mot-199899-KU-00027.xml	Stockholm den 11 augusti 1999	av Mats Einarsson m.fl. (v) Mot. med anledning av prop. 1998/99:140 Förhör m.m. hos 1998/99 kommissionen för granskning av de svenska K27-31 säkerhetstjänsternas författningsskyddande verksamhet	Mats Einarsson (v) Kenneth Kvist (v) Britt-Marie Danestig (v) Tasso Stafilidis (v) Mot. 1998/99K27 Charlotta L Bjälkebring (v) Tanja Linderborg (v) Peter Pedersen (v)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/199899/mot-199899-TU-00515.xml	Stockholm den 27 oktober 1998	av Lennart Kollmats (fp) Dubbelspår genom Halland	Lennart Kollmats (fp)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/199899/mot-199899-UU-00620.xml	Stockholm den 28 oktober 1998	av Margareta Viklund (kd) Prenatal könsdiskriminering	Margareta Viklund (kd)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/19992000/mot-19992000-AU-00270.xml	Stockholm den 3 oktober 1999	av Lennart Klockare och Lilian Virgin (s) Förebyggande åtgärder i arbetslivet	Lennart Klockare (s) Lilian Virgin (s)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/19992000/mot-19992000-SkU-00757.xml	Stockholm den 3 oktober 1999	av Margit Gennser (m) Sambeskattning av förmögenhet	Margit Gennser (m)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/19992000/mot-19992000-TU-00522.xml	Stockholm den 4 oktober 1999	av Anna Åkerhielm och Jan Backman (m) Europakorridoren i ett nordeuropeiskt perspektiv	Anna Åkerhielm (m) Jan Backman (m)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/200001/mot-200001-SfU-00236.xml	Stockholm den 3 oktober 2000	av Lennart Daléus m.fl. (c) Rehabilitering för hälsa och livskvalitet	Lennart Daléus (c) Agne Hansson (c) Birgitta Carlsson (c) Margareta Andersson (c) Rolf Kenneryd (c) Kenneth Johansson (c) Lena Ek (c)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/200001/mot-200001-SkU-00690.xml	Stockholm den 2 oktober 2000	av Ingvar Eriksson och Ewa Thalén Finné (m) Restaurangnäringens villkor	Ingvar Eriksson (m) Ewa Thalén Finné (m)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/200001/mot-200001-TU-00704.xml	Stockholm den 1 oktober 2000	av Ingrid Burman m.fl. (v) En social konsekvensanalys av IT- utvecklingen	Ingrid Burman (v) Ulla Hoffmann (v) Lena Olsson (v) Rolf Olsson (v) Yvonne Oscarsson (v) Sven-Erik Sjöstrand (v) Claes Stockhaus (v) Carlinge Wisberg (v) Alice Åström (v)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/200102/mot-200102-MJU-00448.xml	Stockholm den 3 oktober 2001	av Tasso Stafilidis m.fl. (v) Farmning av pälsdjur	Tasso Stafilidis (v) Charlotta L Bjälkebring (v) Sven-Erik Sjöstrand (v) Alice Åström (v)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/200102/mot-200102-SkU-00459.xml	Stockholm den 4 oktober 2001	av Gudrun Schyman m.fl. (v) Slopad reklamskatt	Gudrun Schyman (v) Hans Andersson (v) Ingrid Burman (v) Lars Bäckström (v) Stig Eriksson (v) Owe Hellberg (v) Berit Jöhannesson (v) Tanja Linderborg (v) Maggi Mikaelsson (v) Claes Stockhaus (v) Marie Engström (v) Per Rosengren (v)	
https://github.com/swerik-project/riksdagen-motions/blob/main/data/200102/mot-200102-UbU-00324.xml	Stockholm den 3 oktober 2001	av Sten Tolgfors (m) Nationell handlingsplan mot våld och mobbning	Sten Tolgfors (m)	
