motion	parliament_year	chamber	annotation	most_probable_line	lev	wer	cer
data/1882/mot-1882--fk--00001.xml	1882	fk	| Uppvidinge härad | 9,700 | 16,450 |	 | Uppvidinge härad... oos El ossonssn	18	1.0	0.4864864864864865
data/1882/mot-1882--fk--00001.xml	1882	fk	| Albo ” | 17,900 | 9,950 |	bo ee nee | 17,900 | 9,950 S	9	0.5	0.3333333333333333
data/1882/mot-1882--fk--00001.xml	1882	fk	Summa || 76,350 | 77,200 |	00 Summa 76,350 | 77,200 | 	6	0.3333333432674408	0.23076923076923078
data/1882/mot-1882--fk--00009.xml	1882	fk	Om remiss till Stats-Utskottet anhålles vördsamt.	 Om remiss till Stats-Utskottet anhålles vördsamt.	0	0.0	0.0
data/1882/mot-1882--fk--00009.xml	1882	fk	Stockholm den 24 Januari 1882.	 Stockholm den 24 Januari 1882.	0	0.0	0.0
data/1882/mot-1882--fk--00009.xml	1882	fk	diskussionen i Kamrarne, att Riksgäldskontorets förbindelse till bolaget skulle komma	 diskussionen i Kamrarne, att Riksgäldskontorets förbindelse till bolaget skulle komma	0	0.0	0.0
data/1882/mot-1882--fk--00022.xml	1882	fk	N:o 22.	 N:o 22.	0	0.0	0.0
data/1882/mot-1882--fk--00022.xml	1882	fk	eller annat allmänt gagn, och huru ofta inträffar icke att sådana legat	 eller annat allmänt gagn, och huru ofta inträffar icke att sådana legat	0	0.0	0.0
data/1882/mot-1882--fk--00022.xml	1882	fk	af gifvarens välvilliga afsigter kunna förekommas och beifras.	 af gifvarens välvilliga afsigter kunna förekommas och beifras.	0	0.0	0.0
data/1883/mot-1883--ak--00045.xml	1883	ak	nadsbrott. Om likväl straffskärning vid återfall i brott är en oantastligt	nadsbrott. Om likväl straffskärpning vid återfall i brott är en oantastligt	1	0.09090909361839294	0.013513513513513514
data/1883/mot-1883--ak--00045.xml	1883	ak	då förmår jag ej inse annat, än att iterationsstraffens dom är fäld. I alla	 då förmår jag ej inse annat, än att iterationsstraffens dom är fäld. I alla	0	0.0	0.0
data/1883/mot-1883--ak--00045.xml	1883	ak	af en person, som klättrat öfver ett plank, för att åtkomma nämnda värde-	 af en person, som klättrat öfver ett plank, för att åtkomma nämnda värde-	0	0.0	0.0
data/1883/mot-1883--ak--00050.xml	1883	ak	rierna genom Kongl. brefven af den 22 April 1864 och den 29 Maj 1874.	 rierna genom Kongl. brefven af den 22 April 1864 och den 29 Maj 1874.	0	0.0	0.0
data/1883/mot-1883--ak--00050.xml	1883	ak	Det är med anledning häraf och på det att Riksdagen må sättas i	 Det är med anledning häraf och på det att Riksdagen må sättas i	0	0.0	0.0
data/1883/mot-1883--ak--00050.xml	1883	ak	Stockholm den 26 Januari 1883.	 Stockholm den 26 Januari 1883.	0	0.0	0.0
data/1883/mot-1883--ak--00103.xml	1883	ak	C. E. Svensson,	 C. E. Svensson,	0	0.0	0.0
data/1883/mot-1883--ak--00103.xml	1883	ak	Ordförande.	 Ordförande.	0	0.0	0.0
data/1883/mot-1883--ak--00103.xml	1883	ak	Th. Müntzing, Th. Samuelsson,	Th. Miintzing, Th. Samuelsson,	2	0.25	0.06896551724137931
data/1883/mot-1883--fk--00002.xml	1883	fk	Kammaren vid samma riksdag, äfven rörande landtförsvarets omdanande,	 Kammaren vid samma riksdag, äfven rörande landtförsvarets omdanande,	0	0.0	0.0
data/1883/mot-1883--fk--00002.xml	1883	fk	Riksdagens pröfning i sak, emedan Utskottet affärdade densamma med	 Riksdagens pröfning i sak, emedan Utskottet affärdade densamma med	0	0.0	0.0
data/1883/mot-1883--fk--00002.xml	1883	fk	»gen, torde anses vara besvarad genom Utskottets här ofvan framstälda	 »gen, torde anses vara besvarad genom Utskottets här ofvan framstälda	0	0.0	0.0
data/1883/mot-1883--fk--00002.xml	1883	fk	Med de af Arméförvaltningen uppgifna värden å underhåll och	 Med de af Arméförvaltningen uppgifna värden å underhåll och	0	0.0	0.0
data/1883/mot-1883--fk--00002.xml	1883	fk	truppen och det är fara värdt att dessa utgifter i framtiden komma att	 truppen och det är fara värdt att dessa utgifter i framtiden komma att	0	0.0	0.0
data/1883/mot-1883--fk--00002.xml	1883	fk	underhålls- och beklädnadsuppgifterna. Enligt dessa senare uppgifter	 underhålls- och beklädnadsuppgifterna. Enligt dessa senare uppgifter	0	0.0	0.0
data/1883/mot-1883--fk--00002.xml	1883	fk	att, endast med afbrott af dessa kortare tider, genom egen omtanka	 att, endast med afbrott af dessa kortare tider, genom egen omtanka	0	0.0	0.0
data/1883/mot-1883--fk--00002.xml	1883	fk	bereda sig utvägar till uppehälle; den ställning han intager så väl till	 bereda sig utvägar till uppehälle; den ställning han intager så väl till	0	0.0	0.0
data/1883/mot-1883--fk--00002.xml	1883	fk	hvilket bör vara det viktigaste skälet för dess bibehållande - få en	 hvilket bör vara det vigtigaste skälet för dess bibehållande — få en	2	0.1666666716337204	0.029411764705882353
data/1884/mot-1884--ak--00011.xml	1884	ak	ansvarsskyldighet, för olycksfall i yrkesarbetet, dels de som angå arbe-	 ansvarsskyldighet, för olycksfall i yrkesarbetet, dels de som angå arbe-	0	0.0	0.0
data/1884/mot-1884--ak--00011.xml	1884	ak	rikslagen om sjukförsäkring (»Gesetz betreffend die Krankenversicherung	 rikslagen om sjukförsäkring (»Gesetz betreffend die Krankenversicherung	0	0.0	0.0
data/1884/mot-1884--ak--00011.xml	1884	ak	verket blifvit allmän-europeisk. Om de olägenheter, som utgöra dess	 verket blifvit allmän-europeisk. Om de olägenheter, som utgöra dess	0	0.0	0.0
data/1884/mot-1884--ak--00011.xml	1884	ak	Hvad der indskydes af gifte Folk, betragtes altid som indskudt med Halvdelen for	 Hvad der indskydes af gifte Folk, betragtes altid som indskudt med Halvdelen for	0	0.0	0.0
data/1884/mot-1884--ak--00011.xml	1884	ak	Indskudene og for det Offentliges Tilskud. Bogen indrettes saaledes, at man klart ser	 Indskudene og for det Offentliges Tilskud. Bogen indrettes saaledes, at man klart ser	0	0.0	0.0
data/1884/mot-1884--ak--00011.xml	1884	ak	den samlede Sum, hvortil saavel Indskudene som Tilskudene med Rente ere löbne op,	 den samlede Sum, hvortil saavel Indskudene som Tilskudene med Rente ere löbne op,	0	0.0	0.0
data/1884/mot-1884--ak--00123.xml	1884	ak	bestemme, om Livrenten skal være stigande eller ens for alle Aarene.	sssee se sor ooo annen an således 4 gånger 6 st. mindre, II klassens 	49	1.0	0.7205882352941176
data/1884/mot-1884--ak--00123.xml	1884	ak	rende kongelige Livrenteanstalts.	ren, N:o 123. AR — Transport 5:o. 	25	1.0	0.7575757575757576
data/1884/mot-1884--ak--00123.xml	1884	ak	I enhver af Landets Kommuner skal mindst findes een Agent for Kassen. Agen-	o annen an således 4 gånger 6 st. mindre, II klassens stations- anordningar,	53	1.0	0.7066666666666667
data/1884/mot-1884--fk--00003.xml	1884	fk	Hvad der indskydes af gifte Folk, betragtes altid som indskudt med Halvdelen for	bygg- nader å mötesplatserna, och detta senare anslag, ökadt med 115,000 kro- nor	59	1.0	0.7375
data/1884/mot-1884--fk--00003.xml	1884	fk	hver af Ægtefællerne. Forövrigt betragtes hver af dem som selvstændigt Medlem.	lagen af utgifterna för bygg- nader å mötesplatserna, och detta senare anslag, 	58	0.9166666865348816	0.7435897435897436
data/1884/mot-1884--fk--00003.xml	1884	fk	bestemme, om Livrenten skal være stigende eller ens for alle Aarene.	 senaste riksdag föreslagna, af Riksdagen underkända reorganisation a	49	1.375	0.7205882352941176
data/1884/mot-1884--fk--00003.xml	1884	fk	mot landshöfdingelöneregleringsfonden, mot vissa vilkor, med 1885 års in-	 mot landshöfdingelöneregleringsfonden, mot vissa vilkor, med 1885 års in-	0	0.0	0.0
data/1884/mot-1884--fk--00003.xml	1884	fk	års utgång i kontant, utestående uppbörd och utlånta medel skulle reser-	 års utgång i kontant, utestående uppbörd och utlånta medel skulle reser-	0	0.0	0.0
data/1884/mot-1884--fk--00003.xml	1884	fk	verande för möblering af landshöfdingarnes boställsvåningar på det all-	 verande för möblering af landshöfdingarnes boställsvåningar på det all-	0	0.0	0.0
data/1884/mot-1884--fk--00039.xml	1884	fk	I händelse arbetet med jernbanebyggnaden börjas inom Norge, skall	 I händelse arbetet med jernbanebyggnaden börjas inom Norge, skall	0	0.0	0.0
data/1884/mot-1884--fk--00039.xml	1884	fk	1884.	 1884.	0	0.0	0.0
data/1884/mot-1884--fk--00039.xml	1884	fk	Vi tillåta oss slutligen i original och öfversättning bifoga en skrif-	 Vi tillåta oss slutligen i original och öfversättning bifoga en skrif-	0	0.0	0.0
data/1885/mot-1885--ak--00005.xml	1885	ak	på orten. Men i samma mån den forna pieteten för statskyrkan och dess	 på orten. Men i samma mån den forna pieteten för statskyrkan och dess	0	0.0	0.0
data/1885/mot-1885--ak--00005.xml	1885	ak	Visserligen behöfva icke lagligen uträdda dissenters mot sin öfver-	Visserligen behöfva icke lagligen utträdda dissenters mot sin öfver-	1	0.1111111119389534	0.014925373134328358
data/1885/mot-1885--ak--00005.xml	1885	ak	som icke heller höra till dem, om hvilka nyssnämnda förordning af den 15	 som icke heller höra till dem, om hvilka nyssnämnda förordning af den 15	0	0.0	0.0
data/1885/mot-1885--ak--00134.xml	1885	ak	Sedan 1884 års Riksdag till understöd åt sådana anstalter eller	 Sedan 1884 års Riksdag till understöd åt sådana anstalter eller	0	0.0	0.0
data/1885/mot-1885--ak--00134.xml	1885	ak	ett extra anslag å 8:de hufvudtiteln för år 1885 af 15,000 kronor, har	 ett extra anslag å 8:de hufvudtiteln för år 1885 af 15,000 kronor, har	0	0.0	0.0
data/1885/mot-1885--ak--00134.xml	1885	ak	tande häraf, dels sedermera efter det ansåkningar inkommit fördelat	 tande häraf, dels sedermera efter det ansökningar inkommit fördelat	1	0.1111111119389534	0.014925373134328358
data/1885/mot-1885--fk--00004.xml	1885	fk	samt för aktiebolaget faststäld bo-	 samt för aktiebolaget faststäld bo-	0	0.0	0.0
data/1885/mot-1885--fk--00004.xml	1885	fk	relse börjas, som när dess verk-	 relse börjas, som när dess verk-	0	0.0	0.0
data/1885/mot-1885--fk--00004.xml	1885	fk	männa tidningarna.	 männa tidningarna.	0	0.0	0.0
data/1885/mot-1885--fk--00004.xml	1885	fk	inom en månad rättad, ankommer	 inom en månad rättad, ankommer	0	0.0	0.0
data/1885/mot-1885--fk--00004.xml	1885	fk	när bankbolag börjar eller slutar	 när bankbolag börjar eller slutar	0	0.0	0.0
data/1885/mot-1885--fk--00004.xml	1885	fk	12 §.	 12 8.	1	0.5	0.2
data/1885/mot-1885--fk--00018.xml	1885	fk	med det lands fartyg, der varan produceras. Gäller under 10 år	 med det lands fartyg, der varan produceras. Gäller under 10 år	0	0.0	0.0
data/1885/mot-1885--fk--00018.xml	1885	fk	Förf.-saml. 1826, N:o 50). Gäller under 10 år och längre, tills 12	 Förf.-saml. 1826, N:o 50). Gäller under 10 år och längre, tills 12	0	0.0	0.0
data/1885/mot-1885--fk--00018.xml	1885	fk	längre, till 12 månader efter å någondera sidan skedd uppsägning.	 längre, till 12 månader efter å någondera sidan skedd uppsägning.	0	0.0	0.0
data/1885/mot-1885--fk--00050.xml	1885	fk	bäres af kommunerna i sammanhang med deras kommu-	 bäres af kommunerna i sammanhang med deras kommur	1	0.125	0.02040816326530612
data/1885/mot-1885--fk--00050.xml	1885	fk	Stockholm den 29 Januari 1885.	 Stockholm den 29 Januari 1885.	0	0.0	0.0
data/1885/mot-1885--fk--00050.xml	1885	fk	skatte- och försvarsfrågorna får jag vördsamt föreslå,	 skatte- och försvarsfrågorna får jag vördsamt föreslå,	0	0.0	0.0
data/1886/mot-1886--ak--00013.xml	1886	ak	år 1895 vore till utförande betryggad, hvarjemte uppdrogs åt en komité	ar 1895 vore till utförande betryggad, hvarjemte uppdrogs åt en Icomité	3	0.1818181872367859	0.04285714285714286
data/1886/mot-1886--ak--00013.xml	1886	ak	uppdrag att i förening med landstingets komiterade begära koncession	uppdr: ig att i förening med landstingets komiterade begära koncessio	4	0.30000001192092896	0.058823529411764705
data/1886/mot-1886--ak--00013.xml	1886	ak	kek tryckta förhållanden. Kommunalskatterna äro i allmänhet högt upp-	 ket tryckta förhållanden. Kommunalskatterna äro i allmänhet högt upp-	1	0.1111111119389534	0.014492753623188406
data/1886/mot-1886--ak--00083.xml	1886	ak	förstörelsen skett, men der all sannolikhet tyder på samma orsak. Brand-	 förstörelsen skett, men der all sannolikhet tyder på samma orsak. Brand-	0	0.0	0.0
data/1886/mot-1886--ak--00083.xml	1886	ak	Kunde förhållandet så ordnas, hade man dels vunnit den icke	 Kunde förhållandet så ordnas, hade man dels vunnit den icke	0	0.0	0.0
data/1886/mot-1886--ak--00083.xml	1886	ak	enliga åtgärder och föreskrifter, äfvensom de öfriga	 enliga åtgärder och föreskrifter, äfvensom de öfriga	0	0.0	0.0
data/1886/mot-1886--ak--00157.xml	1886	ak	förrättats den 23 Juli 1880 inför Kongl. Maj:t och Rikets Kammarkolle-	 förrättats den 23 Juli 1880 inför Kongl. Maj:t och Rikets Kammarkolle-	0	0.0	0.0
data/1886/mot-1886--ak--00157.xml	1886	ak	mälda gäld förut blifvit känd, till domhafvanden inlemnat ansökan om	 mälda gäld förut blifvit känd, till domhafvanden inlemnat ansökan om	0	0.0	0.0
data/1886/mot-1886--ak--00157.xml	1886	ak	ogillades.	 ogillades.	0	0.0	0.0
data/1886/mot-1886--fk--00033.xml	1886	fk	dem af stadsfullmäktige, som vid hvarje val erhållit högsta röstetalen,	 dem af stadsfullmäktige, som vid hvarje val erhållit högsta röstetalen,	0	0.0	0.0
data/1886/mot-1886--fk--00033.xml	1886	fk	mäktige äro tillsatte, de till stadsfullmäktige valberät-	 mäktige äro tillsatte, de till stadsfullmäktige valberät-	0	0.0	0.0
data/1886/mot-1886--fk--00033.xml	1886	fk	tigade måtte sjelfve årligen få utse ordförande i full-	 tigade måtte sjelfve årligen få utse ordförande i full-	0	0.0	0.0
data/1886/mot-1886--fk--00038.xml	1886	fk	jordegaren, borde genomföras. Det återstår att tillse huru denna omorgani-	 jordegaren, borde genomföras. Det återstår att tillse hura denna omorgani-	1	0.10000000149011612	0.013513513513513514
data/1886/mot-1886--fk--00038.xml	1886	fk	kunde anses motsvara minskade resekostnader och taxans nedsättning vid	 kunde anses motsvara minskade resekostnader och taxans nedsättning vid	0	0.0	0.0
data/1886/mot-1886--fk--00038.xml	1886	fk	att hafva detta bestyr, som i allmänhet icke af dem på ett tillfredsställande	 att hafva detta bestyr, som i allmänhet icke af dem på ett tillfredsställande	0	0.0	0.0
data/1886/mot-1886--fk--00046.xml	1886	fk	Lån mot hypotek af löpande skuldebref, som i lånesökandens	 Lån mot hypotek af löpande skuldebref, som i lånesökandens	0	0.0	0.0
data/1886/mot-1886--fk--00046.xml	1886	fk	tett lånehandlingarne för styrelsen. Den samma vidtager derefter i	 tett lånehandlingarne för styrelsen. Den samma vidtager derefter i	0	0.0	0.0
data/1886/mot-1886--fk--00046.xml	1886	fk	§ 28.	 $ 28.	1	0.5	0.2
data/1887/mot-1887-janmar-ak--00090.xml	1887	ak	kunna uppställas emot, falla. Så till exempel har man anfört, att värje-	 kunna uppställas emot, falla. Så till exempel har man anfört, att värje-	0	0.0	0.0
data/1887/mot-1887-janmar-ak--00090.xml	1887	ak	hela vår lag om värjemålsed hvila på orättvisa grunder, ty nog kan	 hela vår lag om värjemålsed hvila på orättvisa grunder, ty nog kan	0	0.0	0.0
data/1887/mot-1887-janmar-ak--00090.xml	1887	ak	värjemålsed, om han tager hänsyn till sina egna fördelar eller in-	 värjemålsed, om han tager hänsyn till sina egna fördelar eller in-	0	0.0	0.0
data/1887/mot-1887-janmar-ak--00127.xml	1887	ak	Men för den enskilde arbetaren, synnerligen om han är familje-	 Men för den enskilde arbetaren, synnerligen om han är familje-	0	0.0	0.0
data/1887/mot-1887-janmar-ak--00127.xml	1887	ak	Paragrafens af mig föreslagna lydelse är följande:	 Paragrafens af mig föreslagna lydelse är följande:	0	0.0	0.0
data/1887/mot-1887-janmar-ak--00127.xml	1887	ak	År gälbunden man död, och hafver någon för-	År gäldbunden man död, och hafver någon för-	1	0.125	0.023255813953488372
data/1887/mot-1887-janmar-fk--00009.xml	1887	fk	12 millioner. För min del vill jag nu ansluta mig till sistnämnda yr-	ocker å öfver För min del vill jag nu ansluta mig till sistnämnda yr- 	12	0.2142857164144516	0.17391304347826086
data/1887/mot-1887-janmar-fk--00009.xml	1887	fk	1883 13,726,057 26,924,497 40,650,554.	 1883 13,726,057 26,924,497 40,650,554.	0	0.0	0.0
data/1887/mot-1887-janmar-fk--00009.xml	1887	fk	af Riksdagen medgiftna uppskofvet med tillämpningen af den vid 1869	 af Riksdagen medgifna uppskofvet med tillämpningen af den vid 1869 	1	0.10000000149011612	0.014925373134328358
data/1887/mot-1887-janmar-fk--00013.xml	1887	fk	lönereglering, det afsågs att befälet skulle underkasta sig, utan vidare löne-	 lönereglering, det afsågs att befälet skulle underkasta sig, utan vidare löne-	0	0.0	0.0
data/1887/mot-1887-janmar-fk--00013.xml	1887	fk	börande herr departementschefs förslag (se fjerde hufvudtiteln pag. 19-21)	 börande herr departementschefs förslag (se fjerde hufvudtiteln pag. 19—21)	1	0.1111111119389534	0.013513513513513514
data/1887/mot-1887-janmar-fk--00013.xml	1887	fk	teriel måste ihågkommas om någonsin vid denna högst betydliga utgift;	 teriel måste ihågkommas om någonsin vid denna högst betydliga utgift;	0	0.0	0.0
data/1887/mot-1887-majjul-ak--00032.xml	1887	ak	Skulle till följd - - - - - - - besluta.	 Skulle till följd — — — — — — — besluta.	7	0.6363636255264282	0.175
data/1887/mot-1887-majjul-ak--00032.xml	1887	ak	Om remiss till lagutskottet anhålles.	 Om remiss till lagutskottet anhålles.	0	0.0	0.0
data/1887/mot-1887-majjul-ak--00032.xml	1887	ak	Då den motion, n:o 77, i fråga om förändrad lydelse af 11 § uti	Då den motion, n:o 77, i fråga om förändrad lydelse af 11 $& uti	2	0.0714285746216774	0.031746031746031744
data/1887/mot-1887-majjul-fk--00023.xml	1887	fk	bör ega rum, äfven om man antager att innehafvarne åtkommit lägen-	 bör ega rum, äfven om man antager att innehafvarne åtkommit lägen-	0	0.0	0.0
